Make,Model,Year,Style,Distance,Engine_capacity,Fuel_type,Transmission,Price_euro,km_year,Dis_rating,Nalog_cof,Price_Ru
25,101,1999,6,224000.0,2400.0,4,1,2950.0,9739.130434782608,1,0.9,184021.0
5,30,2011,6,250000.0,1600.0,3,1,5200.0,22727.272727272728,0,0.6,324376.0
11,101,1997,11,500000.0,1400.0,4,1,1000.0,20000.0,0,0.6,62380.0
23,78,2012,9,153000.0,2168.0,0,0,24600.0,15300.0,2,0.9,1534548.0
41,44,2005,11,300000.0,1400.0,0,1,4950.0,17647.058823529413,2,0.6,308781.0
23,31,2017,10,99324.0,1600.0,0,1,19500.0,19864.8,0,0.6,1216410.0
1,17,2017,10,92121.0,2000.0,4,0,20500.0,18424.2,2,0.6,1278790.0
23,124,2011,5,289000.0,2200.0,0,1,8800.0,26272.727272727272,0,0.9,548944.0
41,92,2012,4,181000.0,1800.0,2,0,8999.0,18100.0,2,0.6,561357.62
23,48,2007,10,236485.0,280.0,0,0,3500.0,15765.666666666666,2,0.6,218330.0
39,101,2015,3,168000.0,2000.0,2,0,10800.0,24000.0,0,0.6,673704.0
32,101,2018,10,50000.0,1500.0,3,1,7777.0,12500.0,2,0.6,485129.26
1,17,2015,10,90000.0,2000.0,4,0,19300.0,12857.142857142857,2,0.6,1203934.0
19,53,2005,3,99000.0,1780.0,4,1,5350.0,5823.529411764706,1,0.6,333733.0
28,23,2006,11,230000.0,1300.0,0,1,4500.0,14375.0,2,0.6,280710.0
43,88,2013,10,189000.0,1400.0,4,0,8900.0,21000.0,0,0.6,555182.0
23,124,2005,6,293000.0,2200.0,0,1,10500.0,17235.29411764706,2,0.9,654990.0
14,101,1998,11,350000.0,2500.0,0,1,2700.0,14583.333333333334,2,0.9,168426.0
43,90,1995,4,245000.0,1300.0,4,1,1850.0,9074.074074074077,1,0.6,115403.0
18,40,2008,4,134600.0,1591.0,4,0,4402.0,9614.285714285714,1,0.6,274596.76
41,44,2013,10,180000.0,1600.0,4,0,7699.0,20000.0,0,0.6,480263.62
43,61,2014,4,116000.0,1200.0,4,0,9500.0,14500.0,2,0.6,592610.0
35,101,2007,1,198427.0,2000.0,0,0,7150.0,13228.466666666667,2,0.6,446017.0
32,101,2002,9,14000.0,4200.0,3,0,12300.0,700.0,1,1.5,767274.0
4,101,1996,6,190000.0,3000.0,3,0,3000.0,7307.692307692308,1,0.9,187140.0
28,23,2011,11,160000.0,1300.0,0,1,6500.0,14545.454545454546,2,0.6,405470.0
41,25,2003,10,10000.0,3000.0,4,0,8200.0,526.3157894736842,1,0.9,511516.0
30,39,2006,3,200000.0,4500.0,3,0,12500.0,12500.0,2,1.5,779750.0
15,101,2003,3,178000.0,4500.0,4,0,13800.0,9368.421052631578,1,1.5,860844.0
43,116,2015,9,145300.0,2967.0,0,0,35500.0,20757.14285714286,0,0.9,2214490.0
41,74,2010,9,187000.0,2998.0,0,0,27000.0,15583.333333333334,2,0.9,1684260.0
41,26,2004,10,280000.0,2000.0,0,1,7000.0,15555.555555555557,2,0.6,436660.0
27,101,2008,10,185000.0,1800.0,0,1,3000.0,13214.285714285714,2,0.6,187140.0
36,85,2006,10,185546.0,1600.0,3,1,1999.0,11596.625,2,0.6,124697.62000000001
28,23,2013,11,196186.0,1300.0,0,1,4300.0,21798.444444444445,0,0.6,268234.0
27,101,2013,7,240000.0,2500.0,0,1,16300.0,26666.666666666668,0,0.9,1016794.0
41,38,2008,10,213000.0,2400.0,3,0,8000.0,15214.285714285714,2,0.9,499040.0
2,9,1994,10,248300.0,2000.0,4,1,2250.0,8867.857142857143,1,0.6,140355.0
43,116,2005,9,242400.0,2500.0,0,1,7700.0,14258.823529411764,2,0.9,480326.0
28,23,2004,11,340000.0,1600.0,3,1,3200.0,18888.88888888889,0,0.6,199616.0
33,69,2013,6,173000.0,1500.0,0,1,7800.0,19222.222222222223,0,0.6,486564.0
33,80,2014,11,190000.0,1500.0,0,1,7300.0,23750.0,0,0.6,455374.0
27,96,2011,3,140000.0,1500.0,0,1,8750.0,12727.272727272728,2,0.6,545825.0
31,101,1993,11,10000.0,2400.0,3,1,1600.0,344.82758620689657,1,0.9,99808.0
2,9,2005,10,235000.0,530.0,0,1,6500.0,13823.529411764706,2,0.6,405470.0
33,80,2013,11,245000.0,1500.0,0,1,6950.0,27222.222222222223,0,0.6,433541.0
3,28,2011,10,186179.0,1200.0,4,1,3500.0,16925.363636363636,2,0.6,218330.0
27,96,2009,3,180000.0,1600.0,0,1,8150.0,13846.153846153846,2,0.6,508397.0
23,29,2006,4,230000.0,2000.0,0,0,4300.0,14375.0,2,0.6,268234.0
19,98,2005,9,2100.0,4400.0,3,0,9600.0,123.52941176470588,1,1.5,598848.0
43,88,2004,11,282500.0,1900.0,0,1,4500.0,15694.444444444443,2,0.6,280710.0
23,48,2004,10,266000.0,2200.0,0,0,7500.0,14777.777777777776,2,0.9,467850.0
3,101,2009,10,130000.0,2000.0,4,1,5000.0,10000.0,1,0.6,311900.0
1,18,2007,10,300000.0,4200.0,0,0,7500.0,20000.0,0,1.5,467850.0
33,80,2009,11,230000.0,1500.0,0,1,5300.0,17692.30769230769,2,0.6,330614.0
23,31,1995,10,400000.0,1800.0,4,1,1995.0,14814.814814814816,2,0.6,124448.1
28,23,1996,11,415000.0,1400.0,3,1,1100.0,15961.53846153846,2,0.6,68618.0
27,101,1992,10,30000.0,1400.0,3,1,1150.0,1000.0,1,0.6,71737.0
2,101,2016,6,215000.0,1500.0,0,0,14000.0,35833.333333333336,0,0.6,873320.0
13,20,1999,10,250000.0,2000.0,4,1,2650.0,10869.565217391304,2,0.6,165307.0
25,72,1996,10,311000.0,1400.0,3,0,1350.0,11961.53846153846,2,0.6,84213.0
23,48,2014,10,149000.0,2000.0,4,0,16500.0,18625.0,2,0.6,1029270.0
17,101,2002,10,3000.0,2700.0,0,0,4600.0,150.0,1,0.9,286948.0
35,101,2009,5,128000.0,1600.0,4,1,4500.0,9846.153846153846,1,0.6,280710.0
41,24,2014,11,180000.0,1800.0,2,0,10200.0,22500.0,0,0.6,636276.0
23,48,2010,10,240000.0,2146.0,0,0,13200.0,20000.0,0,0.9,823416.0
43,61,2001,11,400000.0,1900.0,0,1,1800.0,19047.61904761905,0,0.6,112284.0
36,50,2009,11,252000.0,1400.0,0,1,4000.0,19384.615384615383,0,0.6,249520.0
36,50,2009,11,250000.0,1400.0,0,1,4059.0,19230.76923076923,0,0.6,253200.42
41,26,2001,10,230000.0,1600.0,4,1,3200.0,10952.380952380952,2,0.6,199616.0
13,35,2019,3,4000.0,1498.0,4,0,23500.0,1333.3333333333333,1,0.6,1465930.0
1,17,1995,10,367000.0,2800.0,3,1,2900.0,13592.592592592591,2,0.9,180902.0
5,34,2005,10,254000.0,1400.0,0,1,3200.0,14941.176470588236,2,0.6,199616.0
2,127,2015,9,180000.0,2500.0,0,0,29388.0,25714.285714285717,0,0.9,1833223.4400000002
25,101,2018,9,14027.0,2442.0,0,0,29500.0,3506.75,1,0.9,1840210.0
41,24,2010,4,168524.0,1400.0,0,1,7190.0,14043.666666666666,2,0.6,448512.2
17,101,2006,9,85234.0,2800.0,0,0,8300.0,5327.125,1,0.9,517754.0
4,101,2006,10,250000.0,2700.0,3,0,7500.0,15625.0,2,0.9,467850.0
42,101,1995,4,20000.0,1500.0,4,1,7500.0,740.7407407407408,1,0.6,467850.0
14,60,2004,11,267000.0,1495.0,0,1,3550.0,14833.333333333334,2,0.6,221449.0
2,128,2017,9,78000.0,2993.0,0,0,50000.0,15600.0,2,0.9,3119000.0
42,101,1998,10,158528.0,1400.0,4,1,1250.0,6605.333333333333,1,0.6,77975.0
33,107,2004,11,270000.0,1500.0,0,1,2350.0,15000.0,2,0.6,146593.0
41,102,2006,3,175000.0,1993.0,0,1,8000.0,10937.5,2,0.6,499040.0
7,101,2003,11,25000.0,1600.0,3,1,2000.0,1315.7894736842106,1,0.6,124760.0
36,113,2008,10,270000.0,1893.0,0,0,6500.0,19285.714285714286,0,0.6,405470.0
41,24,2010,4,207000.0,1400.0,0,1,6900.0,17250.0,2,0.6,430422.0
41,24,2010,4,149800.0,1364.0,0,1,7000.0,12483.333333333334,2,0.6,436660.0
23,48,2006,2,313000.0,3000.0,0,0,3100.0,19562.5,0,0.9,193378.0
28,132,2004,6,215000.0,2000.0,0,0,5000.0,11944.444444444443,2,0.6,311900.0
23,31,2001,11,300000.0,1998.0,4,1,4000.0,14285.714285714286,2,0.6,249520.0
5,34,2003,4,200000.0,1100.0,4,1,2050.0,10526.315789473683,2,0.6,127879.0
2,9,2016,10,178906.0,2500.0,0,0,25500.0,29817.666666666668,0,0.9,1590690.0
18,112,2017,3,137000.0,1685.0,0,0,15799.0,27400.0,0,0.6,985541.62
27,101,1993,4,400000.0,1397.0,3,1,999.0,13793.103448275862,2,0.6,62317.62
5,34,2004,0,140000.0,1587.0,3,0,3800.0,7777.777777777777,1,0.6,237044.0
41,24,2017,4,135000.0,1400.0,0,1,9990.0,27000.0,0,0.6,623176.2000000001
44,101,2015,11,230000.0,2400.0,5,0,14300.0,32857.142857142855,0,0.9,892034.0
1,18,2009,10,255000.0,2800.0,4,0,11800.0,19615.384615384617,0,0.9,736084.0
41,26,2005,1,330000.0,2200.0,0,1,4500.0,19411.764705882357,0,0.9,280710.0
23,31,2004,11,234542.0,2200.0,0,1,3900.0,13030.111111111111,2,0.9,243282.0
28,23,2004,11,69143.0,1400.0,3,1,2000.0,3841.277777777778,1,0.6,124760.0
33,80,2006,10,150333.0,1500.0,0,1,2300.0,9395.8125,1,0.6,143474.0
2,6,1996,10,178000.0,1600.0,0,1,1250.0,6846.153846153846,1,0.6,77975.0
28,23,2000,4,245000.0,1600.0,4,1,2900.0,11136.363636363636,2,0.6,180902.0
31,22,2002,11,100000.0,2004.0,0,1,2700.0,5000.0,1,0.9,168426.0
43,88,1999,11,290000.0,1600.0,4,1,2000.0,12608.695652173914,2,0.6,124760.0
36,113,2003,10,283000.0,1800.0,3,1,4900.0,14894.736842105263,2,0.6,305662.0
44,129,2016,3,62000.0,2400.0,0,0,26000.0,10333.333333333334,2,0.9,1621880.0
23,104,2002,10,280000.0,3200.0,0,0,7500.0,14000.0,2,1.2,467850.0
20,101,2021,3,12464.0,2000.0,2,0,19400.0,12464.0,2,0.6,1210172.0
1,17,2002,10,285000.0,2500.0,0,0,2000.0,14250.0,2,0.9,124760.0
43,109,1996,6,350000.0,2000.0,4,1,1600.0,13461.53846153846,2,0.6,99808.0
1,93,2010,3,270000.0,2000.0,0,1,11500.0,22500.0,0,0.6,717370.0
23,31,2001,11,240000.0,2000.0,4,1,3000.0,11428.57142857143,2,0.6,187140.0
41,27,2004,6,380000.0,2000.0,0,1,6800.0,21111.11111111111,0,0.6,424184.0
41,24,2011,4,170000.0,1400.0,0,1,6700.0,15454.545454545454,2,0.6,417946.0
43,88,2002,11,317000.0,1900.0,0,1,4300.0,15850.0,2,0.6,268234.0
43,61,2005,10,152000.0,1400.0,4,1,2800.0,8941.176470588236,1,0.6,174664.0
44,130,2007,9,170000.0,2400.0,0,0,9999.0,11333.333333333334,2,0.9,623737.62
33,80,2014,11,142600.0,1467.0,0,0,8000.0,17825.0,2,0.6,499040.0
2,9,1987,10,300000.0,200.0,4,1,1000.0,8571.42857142857,1,0.6,62380.0
41,92,2005,10,230000.0,1600.0,2,0,6500.0,13529.411764705885,2,0.6,405470.0
33,107,2001,9,287000.0,2000.0,4,1,600.0,13666.666666666666,2,0.6,37428.0
41,92,2008,4,243000.0,1500.0,4,0,6699.0,17357.14285714286,2,0.6,417883.62
6,47,2014,3,190000.0,1500.0,0,1,9900.0,23750.0,0,0.6,617562.0
33,101,2003,6,222222.0,2200.0,0,1,5000.0,11695.894736842103,2,0.9,311900.0
1,17,2001,11,280000.0,2500.0,0,0,3700.0,13333.333333333334,2,0.9,230806.0
1,17,1999,10,341000.0,2500.0,0,0,3850.0,14826.08695652174,2,0.9,240163.0
41,44,2005,11,220000.0,1400.0,4,1,4600.0,12941.176470588236,2,0.6,286948.0
33,80,2014,11,160000.0,1500.0,0,1,6300.0,20000.0,0,0.6,392994.0
6,47,2012,6,70000.0,1500.0,0,1,6800.0,7000.0,1,0.6,424184.0
27,95,2015,9,150000.0,1500.0,0,1,10700.0,21428.571428571428,0,0.6,667466.0
36,50,2017,11,165000.0,1400.0,0,1,7500.0,33000.0,0,0.6,467850.0
6,77,2010,6,237000.0,1500.0,0,1,4450.0,19750.0,0,0.6,277591.0
31,101,2008,3,228379.0,2000.0,3,1,3300.0,16312.785714285714,2,0.6,205854.0
28,23,2011,11,164000.0,1300.0,0,1,7800.0,14909.09090909091,2,0.6,486564.0
33,69,2007,1,160169.0,1500.0,0,1,3800.0,10677.933333333332,2,0.6,237044.0
33,68,2017,9,125668.0,1500.0,0,0,12500.0,25133.6,0,0.6,779750.0
33,101,2016,6,190000.0,1600.0,0,0,14500.0,31666.666666666668,0,0.6,904510.0
2,9,2010,11,300000.0,2000.0,0,0,5600.0,25000.0,0,0.6,349328.0
14,79,2007,6,270000.0,1500.0,0,1,3599.0,18000.0,2,0.6,224505.62
27,95,2010,3,173000.0,1461.0,0,1,8000.0,14416.666666666666,2,0.6,499040.0
41,74,2018,9,35000.0,2800.0,0,0,41500.0,8750.0,1,0.9,2588770.0
35,101,1997,10,88380.0,1600.0,4,1,1800.0,3535.2,1,0.6,112284.0
10,101,2015,6,199000.0,1300.0,0,1,4500.0,28428.571428571428,0,0.6,280710.0
41,38,2005,10,341528.0,2400.0,3,1,4199.0,20089.88235294117,0,0.9,261933.62000000002
2,127,2002,9,299000.0,3000.0,0,0,4100.0,14950.0,2,0.9,255758.0
1,101,2020,10,24700.0,3000.0,0,0,71900.0,12350.0,2,0.9,4485122.0
44,130,2010,9,201200.0,2400.0,0,0,15000.0,16766.666666666668,2,0.9,935700.0
43,119,2011,5,200000.0,2000.0,0,0,13800.0,18181.81818181818,2,0.6,860844.0
43,119,2011,6,230000.0,2000.0,0,1,7500.0,20909.090909090908,0,0.6,467850.0
1,17,2012,11,211000.0,2000.0,0,0,14999.0,21100.0,0,0.6,935637.62
13,35,2010,3,150000.0,2200.0,0,1,9000.0,12500.0,2,0.9,561420.0
1,0,1991,10,195000.0,1800.0,4,1,1100.0,6290.322580645161,1,0.6,68618.0
43,88,2010,11,200000.0,1400.0,3,0,6400.0,16666.666666666668,2,0.6,399232.0
27,101,1993,10,300000.0,1392.0,4,1,700.0,10344.827586206897,2,0.6,43666.0
41,102,2013,9,199000.0,2000.0,4,0,15000.0,22111.11111111111,0,0.6,935700.0
6,76,2007,10,308000.0,1400.0,3,1,2500.0,20533.33333333333,0,0.6,155950.0
2,6,2001,10,300000.0,200.0,0,0,5500.0,14285.714285714286,2,0.6,343090.0
44,101,2015,10,67000.0,200.0,4,0,13500.0,9571.42857142857,1,0.6,842130.0
41,131,2006,4,260000.0,1100.0,4,1,3000.0,16250.0,2,0.6,187140.0
43,119,1986,6,37000.0,1600.0,0,1,650.0,1027.7777777777778,1,0.6,40547.0
6,76,2008,10,285000.0,1500.0,0,1,3200.0,20357.14285714286,0,0.6,199616.0
25,101,2002,9,260000.0,2500.0,0,1,7300.0,13000.0,2,0.9,455374.0
5,101,2014,1,250000.0,1400.0,0,1,4000.0,31250.0,0,0.6,249520.0
22,11,1990,4,200000.0,200.0,4,1,850.0,6250.0,1,0.6,53023.0
27,101,2006,6,156400.0,3500.0,3,0,8000.0,9775.0,1,1.2,499040.0
23,108,1991,10,293702.0,2000.0,3,1,1300.0,9474.258064516129,1,0.6,81094.0
2,127,2000,3,330000.0,3000.0,3,0,7999.0,15000.0,2,0.9,498977.62
43,61,2013,4,160980.0,1400.0,4,1,9000.0,17886.666666666668,2,0.6,561420.0
6,105,2011,4,125300.0,1200.0,4,1,4399.0,11390.90909090909,2,0.6,274409.62
5,101,2017,9,40000.0,1000.0,4,0,8000.0,8000.0,1,0.6,499040.0
14,120,2018,3,45000.0,1600.0,4,0,19000.0,11250.0,2,0.6,1185220.0
28,23,2005,11,294000.0,1300.0,0,1,4350.0,17294.117647058825,2,0.6,271353.0
43,88,1994,10,370000.0,1783.0,3,1,1500.0,13214.285714285714,2,0.6,93570.0
42,101,2004,4,140000.0,1500.0,4,1,2000.0,7777.777777777777,1,0.6,124760.0
33,101,1995,4,266000.0,1400.0,4,1,900.0,9851.851851851852,1,0.6,56142.0
41,38,2007,10,210000.0,2400.0,3,0,6600.0,14000.0,2,0.9,411708.0
43,116,2004,3,250000.0,2500.0,0,0,2800.0,13888.888888888889,2,0.9,174664.0
41,102,2013,3,140000.0,2200.0,0,0,18500.0,15555.555555555557,2,0.9,1154030.0
43,117,2012,6,147411.0,1400.0,4,1,7250.0,14741.1,2,0.6,452255.0
36,85,2016,10,107000.0,1800.0,4,1,10500.0,17833.333333333332,2,0.6,654990.0
13,35,2005,9,156000.0,2200.0,0,1,4700.0,9176.470588235294,1,0.9,293186.0
1,15,2008,10,125600.0,2000.0,4,0,4200.0,8971.42857142857,1,0.6,261996.0
43,88,2004,10,223000.0,1900.0,0,1,2300.0,12388.888888888889,2,0.6,143474.0
43,61,1990,4,20000.0,1300.0,4,1,800.0,625.0,1,0.6,49904.0
7,101,2003,11,220000.0,1598.0,3,1,2000.0,11578.947368421052,2,0.6,124760.0
20,63,2006,10,23000.0,2500.0,4,0,7000.0,1437.5,1,0.9,436660.0
4,101,2002,6,400000.0,3300.0,3,0,2600.0,20000.0,0,1.2,162188.0
23,29,2014,4,158000.0,1500.0,0,0,13000.0,19750.0,0,0.6,810940.0
2,9,1989,10,321000.0,2000.0,4,1,1400.0,9727.272727272728,1,0.6,87332.0
13,101,2006,4,175000.0,1400.0,4,0,4700.0,10937.5,2,0.6,293186.0
23,29,2008,4,205000.0,2000.0,0,0,7500.0,14642.857142857143,2,0.6,467850.0
41,24,2016,11,164600.0,1800.0,2,0,11000.0,27433.33333333333,0,0.6,686180.0
25,72,1994,10,350000.0,1300.0,4,1,1450.0,12500.0,2,0.6,90451.0
13,35,2013,9,104000.0,2199.0,0,0,17999.0,11555.555555555557,2,0.9,1122777.62
41,102,2017,9,99500.0,2200.0,0,0,22300.0,19900.0,0,0.9,1391074.0
36,113,2016,10,159000.0,2000.0,0,0,19000.0,26500.0,0,0.6,1185220.0
9,101,2003,7,165000.0,4700.0,3,0,8500.0,8684.21052631579,1,1.5,530230.0
27,95,2010,3,170000.0,1600.0,4,1,7500.0,14166.666666666666,2,0.6,467850.0
20,36,2011,4,142000.0,1800.0,4,0,10200.0,12909.09090909091,2,0.6,636276.0
22,101,2007,6,137000.0,1800.0,4,1,6300.0,9133.333333333334,1,0.6,392994.0
43,88,2001,10,307000.0,1800.0,3,0,3400.0,14619.047619047618,2,0.6,212092.0
2,9,1991,10,320000.0,2500.0,4,1,1200.0,10322.58064516129,2,0.9,74856.0
28,23,1994,4,304000.0,1600.0,4,1,1200.0,10857.142857142857,2,0.6,74856.0
43,117,2003,5,290000.0,1900.0,0,1,3900.0,15263.157894736842,2,0.6,243282.0
2,127,2001,9,200000.0,3000.0,3,0,8000.0,9523.809523809525,1,0.9,499040.0
33,80,2018,4,45000.0,1400.0,0,0,7500.0,11250.0,2,0.6,467850.0
6,77,2013,11,63000.0,1469.0,0,1,6950.0,7000.0,1,0.6,433541.0
0,101,2017,10,6750.0,2900.0,4,0,31000.0,1350.0,1,0.9,1933780.0
2,12,2007,10,330000.0,3000.0,0,0,9000.0,22000.0,0,0.9,561420.0
33,80,2006,11,300000.0,1500.0,0,1,1500.0,18750.0,2,0.6,93570.0
10,101,2007,2,150000.0,1400.0,3,1,3100.0,10000.0,1,0.6,193378.0
1,101,2015,3,95500.0,2000.0,4,0,15200.0,13642.857142857143,2,0.6,948176.0
33,101,1995,4,250000.0,2200.0,4,1,19000.0,9259.25925925926,1,0.9,1185220.0
23,104,2008,10,240000.0,3000.0,0,0,12500.0,17142.85714285714,2,0.9,779750.0
1,94,2009,9,185000.0,3000.0,0,0,24500.0,14230.76923076923,2,0.9,1528310.0
29,101,2013,11,255000.0,1600.0,0,0,9500.0,28333.33333333333,0,0.6,592610.0
4,101,2006,11,225000.0,3000.0,0,0,6500.0,14062.5,2,0.9,405470.0
44,130,2016,9,135000.0,2000.0,4,0,29000.0,22500.0,0,0.6,1809020.0
2,6,2015,10,88000.0,1500.0,4,0,13800.0,12571.42857142857,2,0.6,860844.0
33,62,2017,6,237000.0,1500.0,0,0,11100.0,47400.0,0,0.6,692418.0
23,104,1992,10,23000.0,3200.0,3,0,3000.0,766.6666666666666,1,1.2,187140.0
33,80,2005,11,250000.0,1400.0,4,1,2000.0,14705.882352941177,2,0.6,124760.0
22,101,2005,4,91000.0,1400.0,0,1,2000.0,5352.941176470588,1,0.6,124760.0
36,113,2012,4,186088.0,2000.0,0,1,7000.0,18608.8,2,0.6,436660.0
33,107,2014,4,150333.0,1500.0,0,1,5100.0,18791.625,2,0.6,318138.0
23,48,2009,10,196186.0,2200.0,0,0,9700.0,15091.23076923077,2,0.9,605086.0
2,6,2003,10,250000.0,1800.0,4,1,4900.0,13157.894736842103,2,0.6,305662.0
28,132,2005,6,250000.0,1900.0,0,1,4700.0,14705.882352941177,2,0.6,293186.0
5,101,2003,6,230000.0,1898.0,0,1,2150.0,12105.263157894737,2,0.6,134117.0
44,129,2012,9,218000.0,2400.0,0,0,15500.0,21800.0,0,0.9,966890.0
28,101,1993,9,251000.0,2400.0,3,1,3200.0,8655.172413793103,1,0.9,199616.0
43,61,1990,4,255555.0,1600.0,4,1,750.0,7986.09375,1,0.6,46785.0
1,17,2006,10,158000.0,2000.0,4,0,6999.0,9875.0,1,0.6,436597.62
36,113,2015,10,160524.0,2000.0,0,0,13500.0,22932.0,0,0.6,842130.0
41,92,2016,4,105000.0,1800.0,2,0,10000.0,17500.0,2,0.6,623800.0
23,78,2013,9,88000.0,2200.0,0,0,19800.0,9777.777777777776,1,0.9,1235124.0
2,9,2008,10,220000.0,3000.0,0,0,8000.0,15714.285714285714,2,0.9,499040.0
27,95,2012,3,92690.0,1598.0,4,0,11000.0,9269.0,1,0.6,686180.0
18,112,2017,3,146000.0,1685.0,0,0,15599.0,29200.0,0,0.6,973065.62
27,125,2004,9,231541.0,1998.0,4,1,5300.0,12863.388888888889,2,0.6,330614.0
31,101,1995,0,25000.0,1200.0,4,1,500.0,925.925925925926,1,0.6,31190.0
2,101,2007,4,163253.0,1800.0,4,0,5990.0,10883.533333333333,2,0.6,373656.2
2,9,2011,10,250000.0,3000.0,0,0,18500.0,22727.272727272728,0,0.9,1154030.0
42,101,1996,10,197000.0,1500.0,4,1,1250.0,7576.923076923077,1,0.6,77975.0
23,124,2003,5,215230.0,2200.0,0,1,4490.0,11327.894736842103,2,0.9,280086.2
22,11,1996,10,300000.0,200.0,3,0,2100.0,11538.46153846154,2,0.6,130998.0
22,101,1990,10,350000.0,2954.0,3,1,1200.0,10937.5,2,0.9,74856.0
43,88,1997,10,330000.0,1900.0,0,1,3900.0,13200.0,2,0.6,243282.0
14,101,1994,10,167000.0,1500.0,4,1,1100.0,5964.285714285715,1,0.6,68618.0
23,124,2001,6,370000.0,2200.0,0,1,3600.0,17619.04761904762,2,0.9,224568.0
1,13,1993,11,277700.0,2600.0,3,1,2100.0,9575.862068965518,1,0.9,130998.0
36,50,2005,11,130000.0,1500.0,0,1,3000.0,7647.058823529412,1,0.6,187140.0
32,101,1990,3,250000.0,320.0,0,0,6000.0,7812.5,1,0.6,374280.0
11,118,2011,6,276000.0,1800.0,0,1,4550.0,25090.90909090909,0,0.6,283829.0
18,112,2017,9,43000.0,1685.0,0,0,16800.0,8600.0,1,0.6,1047984.0
27,91,1996,4,5588.0,1600.0,4,1,800.0,214.92307692307693,1,0.6,49904.0
28,23,1997,10,211111.0,1600.0,3,1,1650.0,8444.44,1,0.6,102927.0
23,48,2016,10,143000.0,2143.0,0,0,19700.0,23833.33333333333,0,0.9,1228886.0
14,120,2016,3,148000.0,1685.0,0,0,15299.0,24666.666666666668,0,0.6,954351.62
27,101,2001,10,396000.0,2200.0,0,1,2000.0,18857.14285714286,0,0.9,124760.0
17,101,2007,3,170000.0,2400.0,3,0,6500.0,11333.333333333334,2,0.9,405470.0
19,53,2010,9,199000.0,2200.0,0,0,10800.0,16583.333333333332,2,0.9,673704.0
23,124,2008,6,281000.0,2200.0,0,1,7500.0,20071.42857142857,0,0.9,467850.0
36,101,2013,4,96000.0,1200.0,0,1,5555.0,10666.666666666666,2,0.6,346520.9
23,56,2019,3,45000.0,2000.0,0,0,55000.0,15000.0,2,0.6,3430900.0
36,85,2011,10,190000.0,1400.0,4,1,3000.0,17272.727272727272,2,0.6,187140.0
43,61,1982,4,300000.0,1600.0,0,1,610.0,7500.0,1,0.6,38051.8
14,101,2012,11,206000.0,1700.0,0,1,8200.0,20600.0,0,0.6,511516.0
28,101,1987,10,78000.0,1400.0,4,1,10000.0,2228.5714285714284,1,0.6,623800.0
18,112,2021,3,100.0,1598.0,4,0,30899.0,100.0,1,0.6,1927479.62
33,80,2009,11,300000.0,1500.0,0,1,5000.0,23076.92307692308,0,0.6,311900.0
28,81,2005,4,108000.0,1400.0,4,1,3750.0,6352.941176470588,1,0.6,233925.0
3,101,2012,10,170000.0,1400.0,5,0,9000.0,17000.0,2,0.6,561420.0
25,59,1992,4,123456.0,200.0,4,1,1000.0,4115.2,1,0.6,62380.0
28,46,2006,4,150000.0,1000.0,4,1,3500.0,9375.0,1,0.6,218330.0
24,101,2019,11,15000.0,2000.0,4,0,28200.0,5000.0,1,0.6,1759116.0
25,101,2007,4,151000.0,1300.0,4,1,1250.0,10066.666666666666,1,0.6,77975.0
39,101,2009,9,222333.0,3500.0,4,0,8500.0,17102.53846153846,2,1.2,530230.0
23,78,2012,3,177000.0,3000.0,0,0,23999.0,17700.0,2,0.9,1497057.62
6,76,2008,10,202423.0,1461.0,0,1,4000.0,14458.785714285714,2,0.6,249520.0
44,130,2013,9,200000.0,2400.0,0,0,16999.0,22222.222222222223,0,0.9,1060397.62
1,101,2005,4,157000.0,1896.0,0,1,6800.0,9235.29411764706,1,0.6,424184.0
41,102,2016,3,151000.0,2500.0,2,0,19990.0,25166.666666666668,0,0.9,1246976.2
25,101,2001,4,180000.0,1600.0,4,1,2500.0,8571.42857142857,1,0.6,155950.0
23,101,1984,9,267000.0,2700.0,0,0,18000.0,7026.315789473684,1,0.9,1122840.0
18,40,2008,4,213258.0,1600.0,0,1,4790.0,15232.714285714286,2,0.6,298800.2
23,124,2001,5,225328.0,2200.0,0,1,4399.0,10729.90476190476,2,0.9,274409.62
28,23,2003,8,258763.0,1600.0,0,1,700.0,13619.105263157897,2,0.6,43666.0
43,123,1994,10,12700.0,1800.0,3,1,650.0,453.57142857142856,1,0.6,40547.0
2,12,1998,2,425000.0,3000.0,3,0,3500.0,17708.333333333332,2,0.9,218330.0
36,100,2015,10,150000.0,1400.0,0,1,7150.0,21428.571428571428,0,0.6,446017.0
23,31,2000,10,419689.0,2148.0,0,1,5000.0,19076.772727272728,0,0.9,311900.0
41,24,2017,11,153550.0,1399.0,0,1,11000.0,30710.0,0,0.6,686180.0
11,101,2001,7,113383.0,1800.0,0,1,550.0,5399.190476190476,1,0.6,34309.0
23,101,1991,2,230000.0,2000.0,3,1,3200.0,7419.354838709677,1,0.6,199616.0
33,69,1999,1,18000.0,1999.0,0,1,1250.0,782.6086956521739,1,0.6,77975.0
23,78,2000,9,338000.0,2700.0,0,0,3400.0,15363.636363636364,2,0.9,212092.0
43,88,2005,10,170000.0,1900.0,0,1,4700.0,10000.0,1,0.6,293186.0
14,106,2011,3,270000.0,2200.0,0,0,12500.0,24545.454545454544,0,0.9,779750.0
